sent_id	sentence	entity	uri
1849	"Menhub sudah tegur Angkasa Pura 2 karena sudah hampir 2 minggu Bandara Halim tidak memiliki GM Bandara karena dimutasi ke Bandara Kualanamu," ujar Kapuskom Kementerian Perhubungan (Kemenhub) JA Barata kepada detikcom, Senin (4/4).	Kemenhub	http://www.wikidata.org/entity/Q6867637
1849	"Menhub sudah tegur Angkasa Pura 2 karena sudah hampir 2 minggu Bandara Halim tidak memiliki GM Bandara karena dimutasi ke Bandara Kualanamu," ujar Kapuskom Kementerian Perhubungan (Kemenhub) JA Barata kepada detikcom, Senin (4/4).	detikcom	http://www.wikidata.org/entity/Q12481355
2077	AirNav Indonesia atau Perusahaan Umum (Perum) Lembaga Penyelenggara Pelayanan Navigasi Penerbangan Indonesia (LPPNPI) adalah badan usaha yang menyelenggarakan pelayanan navigasi penerbangan di Indonesia.	AirNav Indonesia	https://www.wikidata.org/wiki/Q25469674
2077	AirNav Indonesia atau Perusahaan Umum (Perum) Lembaga Penyelenggara Pelayanan Navigasi Penerbangan Indonesia (LPPNPI) adalah badan usaha yang menyelenggarakan pelayanan navigasi penerbangan di Indonesia.	Lembaga Penyelenggara Pelayanan Navigasi Penerbangan Indonesia	https://www.wikidata.org/wiki/Q25469674
2077	AirNav Indonesia atau Perusahaan Umum (Perum) Lembaga Penyelenggara Pelayanan Navigasi Penerbangan Indonesia (LPPNPI) adalah badan usaha yang menyelenggarakan pelayanan navigasi penerbangan di Indonesia.	LPPNPI	https://www.wikidata.org/wiki/Q25469674
2077	AirNav Indonesia atau Perusahaan Umum (Perum) Lembaga Penyelenggara Pelayanan Navigasi Penerbangan Indonesia (LPPNPI) adalah badan usaha yang menyelenggarakan pelayanan navigasi penerbangan di Indonesia.	Indonesia	http://www.wikidata.org/entity/Q252
1054	Kita dengan pemanfaatan teknologi ini semua menjadi cepat, termasuk surat menyurat juga," kata Risma.	Risma	http://www.wikidata.org/entity/Q12522317
1450	Dari acara yang dimulai pukul 9 WIB, Wapres JK Tiba lebih dulu sekitar pukul 9.15 WIB, sementara Presiden Jokowi datang setelahnya sekitar pukul 9.3 WIB.	JK	http://www.wikidata.org/entity/Q76354
1450	Dari acara yang dimulai pukul 9 WIB, Wapres JK Tiba lebih dulu sekitar pukul 9.15 WIB, sementara Presiden Jokowi datang setelahnya sekitar pukul 9.3 WIB.	Jokowi	http://www.wikidata.org/entity/Q3318231
1155	Dalam iklan itu, tatus Mega ditulis sebagai Presiden RI 2001-2004, sedangkan Mbak Tutut adalah Mensos 1998 dan Ketua Korbid Pemberdayaan Wanita DPP Partai Golkar 1993-1997.	Mega	http://www.wikidata.org/entity/Q76179
1155	Dalam iklan itu, tatus Mega ditulis sebagai Presiden RI 2001-2004, sedangkan Mbak Tutut adalah Mensos 1998 dan Ketua Korbid Pemberdayaan Wanita DPP Partai Golkar 1993-1997.	RI	http://www.wikidata.org/entity/Q252
1155	Dalam iklan itu, tatus Mega ditulis sebagai Presiden RI 2001-2004, sedangkan Mbak Tutut adalah Mensos 1998 dan Ketua Korbid Pemberdayaan Wanita DPP Partai Golkar 1993-1997.	Tutut	http://www.wikidata.org/entity/Q7531876
1155	Dalam iklan itu, tatus Mega ditulis sebagai Presiden RI 2001-2004, sedangkan Mbak Tutut adalah Mensos 1998 dan Ketua Korbid Pemberdayaan Wanita DPP Partai Golkar 1993-1997.	Partai Golkar	http://www.wikidata.org/entity/Q1536552
2016	Sementara bagi Nadal dan Federer, capaian ini membuat mereka harus kembali menahan ambisi meraih gelar di tahun ini.	Nadal	http://www.wikidata.org/entity/Q10132
2016	Sementara bagi Nadal dan Federer, capaian ini membuat mereka harus kembali menahan ambisi meraih gelar di tahun ini.	Federer	http://www.wikidata.org/entity/Q1426
1910	Syarkawi Rauf saat berbincang dengan detikcom, Kamis (24/3/2016).	detikcom	http://www.wikidata.org/entity/Q12481355
225	Jonan mengatakan tidak ada masalah jika perusahaan transportasi menggunakan sistem aplikasi dalam menjalankan usahanya.	Jonan	http://www.wikidata.org/entity/Q16182287
1929	"Keberhasilan Kota Surabaya bisa menjadi model kepala daerah lain yang akan diusung PDIP," pungkas dia.	Surabaya	http://www.wikidata.org/entity/Q11462
1929	"Keberhasilan Kota Surabaya bisa menjadi model kepala daerah lain yang akan diusung PDIP," pungkas dia.	PDIP	http://www.wikidata.org/entity/Q1186306
249	Di samping itu, Jokowi juga sempat bermain pingpong secara virtual dengan menggunakan kacamata pintar Facebook Oculus Rift.	Jokowi	http://www.wikidata.org/entity/Q3318231
249	Di samping itu, Jokowi juga sempat bermain pingpong secara virtual dengan menggunakan kacamata pintar Facebook Oculus Rift.	Facebook	http://www.wikidata.org/entity/Q355
412	Menteri Pemuda dan Olahraga Imam Nahrawi mengaku tidak terganggu dengan isu tersebut.	Imam Nahrawi	http://www.wikidata.org/entity/Q18342562
910	Tampaknya ini adalah kesempatan emas bagi Android untuk merebut hati para fans Samsung.	Android	http://www.wikidata.org/entity/Q94
910	Tampaknya ini adalah kesempatan emas bagi Android untuk merebut hati para fans Samsung.	Samsung	http://www.wikidata.org/entity/Q20718
1692	Luhut meminta kepada semua pihak untuk memberikan waktu kepada pemerintah untuk menyelesaikan persoalan layanan transportasi online ini.	Luhut	http://www.wikidata.org/entity/Q14917375
1238	"Sagna tidak membuat kontak, Luiz-lah yang mendatangi dan membuat kontak," kata Coleman.	Sagna	http://www.wikidata.org/entity/Q1938
1238	"Sagna tidak membuat kontak, Luiz-lah yang mendatangi dan membuat kontak," kata Coleman.	Luiz	http://www.wikidata.org/entity/Q193706
1238	"Sagna tidak membuat kontak, Luiz-lah yang mendatangi dan membuat kontak," kata Coleman.	Coleman	http://www.wikidata.org/entity/Q381769
527	detikHOT menjadi salah satu dari puluhan jurnalis berbagai negara yang diundang The Walt Disney Company mengunjungi kantor pusat mereka di kawasan Burbank, California, pekan lalu.	detikHOT	http://www.wikidata.org/entity/Q12481355
527	detikHOT menjadi salah satu dari puluhan jurnalis berbagai negara yang diundang The Walt Disney Company mengunjungi kantor pusat mereka di kawasan Burbank, California, pekan lalu.	The Walt Disney Company	http://www.wikidata.org/entity/Q7414
527	detikHOT menjadi salah satu dari puluhan jurnalis berbagai negara yang diundang The Walt Disney Company mengunjungi kantor pusat mereka di kawasan Burbank, California, pekan lalu.	Burbank	http://www.wikidata.org/entity/Q39561
527	detikHOT menjadi salah satu dari puluhan jurnalis berbagai negara yang diundang The Walt Disney Company mengunjungi kantor pusat mereka di kawasan Burbank, California, pekan lalu.	California	http://www.wikidata.org/entity/Q99
356	Sekarang ia menjadi topskorer MU di Premier League musim ini dengan delapan gol.	MU	http://www.wikidata.org/entity/Q18656
356	Sekarang ia menjadi topskorer MU di Premier League musim ini dengan delapan gol.	Premier League	http://www.wikidata.org/entity/Q9448
613	Selain Megawati Soekarnoputri, yang turut tergugat Walikota Palembang Eddy Santana Putra, yang merupakan Ketua DPD PDI Perjuangan Sumatera Selatan.	Megawati Soekarnoputri	http://www.wikidata.org/entity/Q76179
613	Selain Megawati Soekarnoputri, yang turut tergugat Walikota Palembang Eddy Santana Putra, yang merupakan Ketua DPD PDI Perjuangan Sumatera Selatan.	Palembang	http://www.wikidata.org/entity/Q8131
613	Selain Megawati Soekarnoputri, yang turut tergugat Walikota Palembang Eddy Santana Putra, yang merupakan Ketua DPD PDI Perjuangan Sumatera Selatan.	Eddy Santana Putra	http://www.wikidata.org/entity/Q8131
613	Selain Megawati Soekarnoputri, yang turut tergugat Walikota Palembang Eddy Santana Putra, yang merupakan Ketua DPD PDI Perjuangan Sumatera Selatan.	DPD	http://www.wikidata.org/entity/Q2118693
613	Selain Megawati Soekarnoputri, yang turut tergugat Walikota Palembang Eddy Santana Putra, yang merupakan Ketua DPD PDI Perjuangan Sumatera Selatan.	PDI Perjuangan	http://www.wikidata.org/entity/Q2118693
613	Selain Megawati Soekarnoputri, yang turut tergugat Walikota Palembang Eddy Santana Putra, yang merupakan Ketua DPD PDI Perjuangan Sumatera Selatan.	Sumatera Selatan	http://www.wikidata.org/entity/Q2118693
733	Pada laga yang dihelat di Volkswagen Arena, Kamis (7/4/2016) dinihari WIB, dua gol kemenangan Wolfsburg dicetak di babak pertama lewat Ricardo Rodriguez (penalti) dan Maximilian Arnold.	Volkswagen Arena	http://www.wikidata.org/entity/Q155603
733	Pada laga yang dihelat di Volkswagen Arena, Kamis (7/4/2016) dinihari WIB, dua gol kemenangan Wolfsburg dicetak di babak pertama lewat Ricardo Rodriguez (penalti) dan Maximilian Arnold.	Wolfsburg	http://www.wikidata.org/entity/Q101859
733	Pada laga yang dihelat di Volkswagen Arena, Kamis (7/4/2016) dinihari WIB, dua gol kemenangan Wolfsburg dicetak di babak pertama lewat Ricardo Rodriguez (penalti) dan Maximilian Arnold.	Ricardo Rodriguez	http://www.wikidata.org/entity/Q666506
733	Pada laga yang dihelat di Volkswagen Arena, Kamis (7/4/2016) dinihari WIB, dua gol kemenangan Wolfsburg dicetak di babak pertama lewat Ricardo Rodriguez (penalti) dan Maximilian Arnold.	Maximilian Arnold	http://www.wikidata.org/entity/Q1093851
2006	Taktik ini juga yang membuat Wolfsburg berhasil memperbesar keunggulan di menit ke-25 lewat Maximilian Arnold.	Wolfsburg	http://www.wikidata.org/entity/Q101859
2006	Taktik ini juga yang membuat Wolfsburg berhasil memperbesar keunggulan di menit ke-25 lewat Maximilian Arnold.	Maximilian Arnold	http://www.wikidata.org/entity/Q1093851
1763	San Francisco-Menurut Apple Computer Inc., pihaknya bakal memulai penjualan download film yang digarap studio film Walt Disney Co..	San Francisco	http://www.wikidata.org/entity/Q62
1763	San Francisco-Menurut Apple Computer Inc., pihaknya bakal memulai penjualan download film yang digarap studio film Walt Disney Co..	Apple Computer Inc	http://www.wikidata.org/entity/Q312
1763	San Francisco-Menurut Apple Computer Inc., pihaknya bakal memulai penjualan download film yang digarap studio film Walt Disney Co..	Walt Disney Co.	http://www.wikidata.org/entity/Q7414
924	Pada 2014, pebalap Spanyol ini finis kesepuluh dan tahun lalu finis keempat.	Spanyol	http://www.wikidata.org/entity/Q29
1179	Song Joong Ki, yang saat ini tengah naik daun karena drama ��� The Descendants of The Sun ���, telah ditunjuk sebagai Duta Kehormatan Pariwasata Korea dan sebagai pemeran utama dalam iklan komersial promosi pariwisata Korsel tahun 2016 untuk mempromosikan Korsel kepada dunia.	Song Joong Ki	http://www.wikidata.org/entity/Q485517
1179	Song Joong Ki, yang saat ini tengah naik daun karena drama ��� The Descendants of The Sun ���, telah ditunjuk sebagai Duta Kehormatan Pariwasata Korea dan sebagai pemeran utama dalam iklan komersial promosi pariwisata Korsel tahun 2016 untuk mempromosikan Korsel kepada dunia.	Korea	http://www.wikidata.org/entity/Q18097
1179	Song Joong Ki, yang saat ini tengah naik daun karena drama ��� The Descendants of The Sun ���, telah ditunjuk sebagai Duta Kehormatan Pariwasata Korea dan sebagai pemeran utama dalam iklan komersial promosi pariwisata Korsel tahun 2016 untuk mempromosikan Korsel kepada dunia.	Korsel	http://www.wikidata.org/entity/Q884
1179	Song Joong Ki, yang saat ini tengah naik daun karena drama ��� The Descendants of The Sun ���, telah ditunjuk sebagai Duta Kehormatan Pariwasata Korea dan sebagai pemeran utama dalam iklan komersial promosi pariwisata Korsel tahun 2016 untuk mempromosikan Korsel kepada dunia.	Korsel	http://www.wikidata.org/entity/Q884
161	Kadang kita di kementerian teknis yang pentnig jadi hanya prosesnya menurut saya prosesnya harus betul," ujar Jonan.	Jonan	http://www.wikidata.org/entity/Q16182287
313	Jika sukses, maka kemungkinan besar jajaran notebook Samsung keluar sesuai rencana.	Samsung	http://www.wikidata.org/entity/Q20718
148	buat City, penalti tersebut gagal dikonversikan menjadi gol oleh PSG.Doodle tersebut sengaja dibuat Google untuk memperingati ulang tahun Mario Miranda, seorang kartunis sekaligus pelukis yang berasal dari Daman, India, yang karya-karyanya telah mendunia.	City	http://www.wikidata.org/entity/Q50602
148	buat City, penalti tersebut gagal dikonversikan menjadi gol oleh PSG.Doodle tersebut sengaja dibuat Google untuk memperingati ulang tahun Mario Miranda, seorang kartunis sekaligus pelukis yang berasal dari Daman, India, yang karya-karyanya telah mendunia.	PSG	http://www.wikidata.org/entity/Q483020
148	buat City, penalti tersebut gagal dikonversikan menjadi gol oleh PSG.Doodle tersebut sengaja dibuat Google untuk memperingati ulang tahun Mario Miranda, seorang kartunis sekaligus pelukis yang berasal dari Daman, India, yang karya-karyanya telah mendunia.	Google	http://www.wikidata.org/entity/Q95
148	buat City, penalti tersebut gagal dikonversikan menjadi gol oleh PSG.Doodle tersebut sengaja dibuat Google untuk memperingati ulang tahun Mario Miranda, seorang kartunis sekaligus pelukis yang berasal dari Daman, India, yang karya-karyanya telah mendunia.	Mario Miranda	http://www.wikidata.org/entity/Q3519755
148	buat City, penalti tersebut gagal dikonversikan menjadi gol oleh PSG.Doodle tersebut sengaja dibuat Google untuk memperingati ulang tahun Mario Miranda, seorang kartunis sekaligus pelukis yang berasal dari Daman, India, yang karya-karyanya telah mendunia.	Daman	http://www.wikidata.org/entity/Q463252
148	buat City, penalti tersebut gagal dikonversikan menjadi gol oleh PSG.Doodle tersebut sengaja dibuat Google untuk memperingati ulang tahun Mario Miranda, seorang kartunis sekaligus pelukis yang berasal dari Daman, India, yang karya-karyanya telah mendunia.	India	http://www.wikidata.org/entity/Q668
1139	Hal senada dikatakan Sekretaris DPD Organda DKI Jakarta, JH Sitorus.	Organda	https://www.wikidata.org/wiki/Q25469873
1139	Hal senada dikatakan Sekretaris DPD Organda DKI Jakarta, JH Sitorus.	DKI Jakarta	https://www.wikidata.org/wiki/Q25469873
324	Menurut The Tracking Board, film ' Inspector Gadget ' garapan Disney diharapkan bisa memberikan image baru bagi serial klasik tersebut.	Disney	http://www.wikidata.org/entity/Q7414
404	Lewat anak usahanya, Skybee selain memproduksi merek ponsel sendiri juga turut memasok sejumlah merek ponsel ternama seperti BlackBerry, HTC, iPhone, dan yang terbaru Samsung.	Skybee	http://www.wikidata.org/entity/Q96100634
404	Lewat anak usahanya, Skybee selain memproduksi merek ponsel sendiri juga turut memasok sejumlah merek ponsel ternama seperti BlackBerry, HTC, iPhone, dan yang terbaru Samsung.	BlackBerry	http://www.wikidata.org/entity/Q502121
404	Lewat anak usahanya, Skybee selain memproduksi merek ponsel sendiri juga turut memasok sejumlah merek ponsel ternama seperti BlackBerry, HTC, iPhone, dan yang terbaru Samsung.	HTC	http://www.wikidata.org/entity/Q186012
404	Lewat anak usahanya, Skybee selain memproduksi merek ponsel sendiri juga turut memasok sejumlah merek ponsel ternama seperti BlackBerry, HTC, iPhone, dan yang terbaru Samsung.	iPhone	http://www.wikidata.org/entity/Q2766
404	Lewat anak usahanya, Skybee selain memproduksi merek ponsel sendiri juga turut memasok sejumlah merek ponsel ternama seperti BlackBerry, HTC, iPhone, dan yang terbaru Samsung.	Samsung	http://www.wikidata.org/entity/Q20718
159	Sebagai orang Italia, Zola juga bakal senang kalau Leicester memenangi gelar juara Premier League musim ini.	Italia	http://www.wikidata.org/entity/Q38
159	Sebagai orang Italia, Zola juga bakal senang kalau Leicester memenangi gelar juara Premier League musim ini.	Zola	http://www.wikidata.org/entity/Q9354
159	Sebagai orang Italia, Zola juga bakal senang kalau Leicester memenangi gelar juara Premier League musim ini.	Leicester	http://www.wikidata.org/entity/Q19481
159	Sebagai orang Italia, Zola juga bakal senang kalau Leicester memenangi gelar juara Premier League musim ini.	Premier League	http://www.wikidata.org/entity/Q9448
1008	Samsung masih mempersiapkan peluncuran Galaxy S III, smartphone Android andalannya.	Samsung	http://www.wikidata.org/entity/Q20718
1008	Samsung masih mempersiapkan peluncuran Galaxy S III, smartphone Android andalannya.	Android	http://www.wikidata.org/entity/Q94
95	Game bernama "Where's My Water" yang dibuat Walt Disney menceritakan mengenai buaya yang suka kebersihan namun mendapat gangguan dari teman-temannya yang jorok.	Where's My Water	http://www.wikidata.org/entity/Q2701058
95	Game bernama "Where's My Water" yang dibuat Walt Disney menceritakan mengenai buaya yang suka kebersihan namun mendapat gangguan dari teman-temannya yang jorok.	Walt Disney	http://www.wikidata.org/entity/Q7414
1830	Jakarta-Kekalahan di markas Wolfsburg mematahkan kesempurnaan Real Madrid di Liga Champions.	Jakarta	http://www.wikidata.org/entity/Q3630
1830	Jakarta-Kekalahan di markas Wolfsburg mematahkan kesempurnaan Real Madrid di Liga Champions.	Wolfsburg	http://www.wikidata.org/entity/Q101859
1830	Jakarta-Kekalahan di markas Wolfsburg mematahkan kesempurnaan Real Madrid di Liga Champions.	Real Madrid	http://www.wikidata.org/entity/Q8682
425	"Bandara ini bisa didatangi pesawat berbadan besar, seperti pesawat kepresidenan Bapak yang mendarat dengan mulus," kata Jonan.	Jonan	http://www.wikidata.org/entity/Q16182287
1725	"Istri-istrinya ada pengarahan dari Ibu Negara, Ibu Wapres, Kemendagri dan sekaligus kami juga mengundang tim KPK untuk pencegahan dan meningkatkan peran istri-istri kepala daerah," ujar mantan Sekjen PDIP tersebut.	Kemendagri	http://www.wikidata.org/entity/Q6867142
1725	"Istri-istrinya ada pengarahan dari Ibu Negara, Ibu Wapres, Kemendagri dan sekaligus kami juga mengundang tim KPK untuk pencegahan dan meningkatkan peran istri-istri kepala daerah," ujar mantan Sekjen PDIP tersebut.	KPK	http://www.wikidata.org/entity/Q3273955
1725	"Istri-istrinya ada pengarahan dari Ibu Negara, Ibu Wapres, Kemendagri dan sekaligus kami juga mengundang tim KPK untuk pencegahan dan meningkatkan peran istri-istri kepala daerah," ujar mantan Sekjen PDIP tersebut.	PDIP	http://www.wikidata.org/entity/Q1186306
1449	"Itu adalah permainan sepakbola yang bagus dan kami akan menantikan seberapa bagus hasil ini," lanjut kiper internasional Inggris.	Inggris	http://www.wikidata.org/entity/Q21
