sent_id	uri	mention	final sentence
16970	Q1094329	Tim	Tim dikenang sebagai pembalap pertama yang pindah dari balap mobil roda terbuka menuju balap mobil stok yang kemudian menjadi tren saat itu.
16971	Q184612	Robbie	Robbie memperkuat timnas Republik Irlandia sejak tahun 1998.
16972	Q365982	James Henri Breasted	Pada tahun 1919 James Henri Breasted mendirikan Oriental Institute di Universitas Chicago.
16973	Q11142742	Catherine	Catherine juga terjun ke dunia tarik suara dengan merilis sebuah singel berjudul "Kekasihku".
16974	Q187415	Zelin	Zelin berhasil menjuarai Taiwan Terbuka dan Kejuaraan Asia saat berpasangan dengan Denny Kantono dan Bambang Suprianto.
16975	Q6636215	Putra Mahkota Maha Vajirunhis	Sebagai gantinya, putra mahkota maha vajirunhis menunjuk putra sulungnya sebagai Putra Mahkota Siam.
16976	Q934327	Tadayuki	Pada tahun 1999 Tadayuki menduduki peringkat 3 dunia GP 500cc.
16977	Q19943867	Musannif	Musannif tutup usia pada tahun 1987.
16978	Q1690860	Franca	Franca adalah pelindung dari ketua ke-12 Akademi Sastra Brasil.
16979	Q153725	Jung Yong Hwa	Jung Yong Hwa mulai dikenal oleh publik setelah berperan sebagai Kang Shin-woo dalam serial televisi You're Beautiful.
16980	Q152877	Alboin	Hal ini direncanakan oleh saudara angkat raja, Elmechi, dengan dukungan istri Alboin, Rosamunda, putri raja Gepid yang dibunuh oleh Alboin beberapa tahun yang lalu.
16981	Q6164438	Vina	Vina dijuluki "Si Burung Camar" setelah hit besar dan lagu khasnya dengan nama yang sama serta album tahun 1985 yang sama, lagunya "Burung Camar" bahkan tercatat oleh Rolling Stone Indonesia sebagai lagu Indonesia terbaik ke-28 sepanjang masa.
16982	Q2894636	Todd	Todd menulis untuk Variety selama 31 tahun sebagai kepala kritikus film sampai 2010.
16983	Q532882	Antonios	Antonios menjadi Uskup Minya, Mesir pada 1977, sebuah jabatan yang Antonios pegang sampai Antonios mengundurkan diri pada 2002.
16984	Q20426986	Niels	Niels Mulder adalah seorang ahli ilmu sosial dan antropolog yang banyak meneliti mengenai masyarakat Asia Tenggara, khususnya masyarakat Jawa, Muangthai, dan Filipina.
16985	Q191551	Easyjet	Perusahaan easyjet ini memiliki Lisensi Beroperasi Tipe A dari Otoritas Penerbangan Sipil Britania Raya yang mengizinkan pengangkutan penumpang, kargo dan, surat dengan pesawat 20 kursi atau lebih.
16986	Q161571	Javier	Javier pindah ke tim Brasil Corinthians pada tahun 2005, memenangkan Brazilian Série A di musim pertamanya.
16987	Q233077	Fulvia	Fulvia meraih kekuasaan melalui perkawinannya dengan tiga pria paling menjanjikan dari generasinya, Publius Clodius Pulcher, Gaius Scribonius Curio, dan Marcus Antonius.
16988	Q436987	David	David bermain untuk klub Al- Nassr FC pada posisi penjaga gawang.
16989	Q4235917	Moses	Moses menjadi sekretaris jenderal Partai Komunis Afrika Selatan dari 1939 sampai kematiannya pada 1978.
16990	Q29092	Desmond	Pada tahun 1999 Desmond meninggal dunia dalam sebuah kecelakaan mobil.
16991	Q3623649	Michael	Namun, namanya Michael lebih dikenal luas oleh masyarakat Amerika setelah Michael berhasil menjadi salah satu finalis dalam American idol musim ketujuh.
16992	Q707821	Li	Li dengan pasukan gajahnya yang terkenal berhasil merebut daerah-daerah yang diduduki Manchu di selatan Tiongkok.
16993	Q1530593	Dayanara	Pada tahun yang sama, Dayanara meraih posisi ke-dua di kontes Queen of the World.
16994	Q266523	Baudouin Vi Dari Flandria	Baudouin VI dari Flandria merupakan putra sulung Baudouin V dari Flandria dan Adèle, putri Raja Robert II dari Prancis.
16995	Q12496067	Mansa Maghan Iii	Mansa Maghan III menguasai takhta dengan pembunuhan Sandaki, yang hanya berkuasa selama dua tahun.
16996	Q313847	Demetrios Ii Aetolikos	Demetrios II Aetolikos berasal dari Dinasti Antigonidai dan lahir pada tahun 275 SM.
16997	Q146906	Hussein Dari Yordania	Raja Hussein Dari Yordania I juga merupakan keturunan langsung ke-40 dari nabi Islam Muhammad.
16998	Q320922	Sonnino	Sonnino menjadi Perdana Menteri Italia ke-19 dan dua kali menjabat pada jabatan tersebut, pada tahun 1906 dan kembali dari 1909 sampai 1910.
16999	Q336131	Scott	Scott terkenal karena memerankan Ben Covington dalam serial televisi drama Felicity dan Michael Corvin dalam film seri Underworld.
17001	Q242295	Evrydiki	Bukti sastrawi, prasasti dan arkeologis menunjukkan bahwa evrydiki memainkan peran publik penting di dalam kehidupan Makedonia dan bertindak agresif di arena politik.
17002	Q57444	Choummaly	Setelah Choummaly tampil sebagai wakil presiden, Choummaly kemudian menjadi presiden pada 8 Juni 2006 ketika menggantikan Khamtai Siphandone setelah tampil sebagai pimpinan partai.
17003	Q205359	Ermentrude	Ermentrude dimakamkan di Basilika Saint-Denis, Paris, Prancis.
17004	Q3545965	Eko	Di kalangan masyarakat Tegal dan sekitarnya, Eko juga dikenal sebagai pelopor penggunaan istilah John dan Jack, sebuah cara menyebut sesama rekan sejawat.
17005	Q952789	Malcolm	Malcolm memenangkannya melalui foto bakar diri biksu Buddha Thích Quảng Đức pada tahun 1963.
17006	Q12499679	Musfar	Tidak sempat menyelesaikan skripsinya pada Fakultas Ilmu Sosial dan Ilmu Politik di Universitas Gadjah Mada, Musfar beralih ke menulis skenario.
17007	Q184571	Polykarp	Dari University of Illinois, Polykarp menerima gelar magister pada tahun 1933 dan Ph.D. pada tahun 1936.
17008	Q3454165	Kevin	Kevin merupakan bintang film utama seperti Footloose, Animal House, Stir of Echoes, Wild Things, JFK, and Apollo 13, dan sebagainya.
17009	Q530413	Palmy	Palmy telah mengeksplor berbagai gaya musik populer pada setiap empat album solonya.
17010	Q1179734	Muhammad	Muhammad's "Modern Indonesian Literature in Brief".
17011	Q343420	Lennart	Lennart terkenal sebagai yang paling unggul dalam bidang analisis Fourier.
17012	Q13637491	Prof Dr. Ida Bagus Mantra	Prof Dr. Ida Bagus Mantra meninggal dunia pada 10 Juli 1995, karena sakit ginjal.
17013	Q103758	Carl Constantin Platen	Platen hampir menjadi buta dan tuli, ketika Carl Constantin Platen kembali ke Jerman pada 1894 dimana Carl Constantin Platen tinggal di Mecklenburg-Pomerania Barat sampai kematiannya pada 1899.
17014	Q3911977	Pieter	Versi lain mengatakan, kalau Sultan Banten-lah yang membocorkan karena pieter khawatir akan pengaruh pieter dan Kartadriya yang akan merongrong kekuasaannya.
17015	Q283451	Mikhail	Mikhail lahir di kawasan perdesaan Rusia pada tahun 1902.
17016	Q220901	Laura	Laura adalah penerima banyak penghargaan, termasuk Academy Award, Primetime Emmy Award, BAFTA Award, dan lima Golden Globe Awards.
17017	Q15055141	Raja	Raja kemudian menikah dengan Paramisuli, putri Raja.
17018	Q4263475	Mak	Ada juga film yang terinspirasi keberadaan Mak, yaitu film XL, Antara Aku, Kau dan Mak dengan tokoh Mak Siat.
17019	Q105941	Myrna	Dilatih sebagai penari, Myrna mencurahkan diri sendiri sepenuhnya kepada karier akting setelah beberapa peran kecil dalam film-film bisu.
17020	Q2066255	Fazlur	Fazlur dilahirkan pada tanggal 21 September 1919 dan meninggal 26 Juli 1988 di Hazara, suatu daerah di Anak Benua Indo-Pakistan yang sekarang terletak di barat laut Pakistan.
17021	Q1113332	Andrew	Andrew saat ini bekerja sebagai profesor jurnalistik di American University di Washington DC.
17022	Q716251	Kodi	Kodi juga berperan dalam film Australia, Romulus, My Father dan Matching Jack.
17023	Q2387933	Dewan Buruh Dan Pertahanan	Sebagai otoritas perencanaan ekonomi pusat pertama di Rusia Soviet, dewan buruh dan pertahanan bertugas sebagai pelopor institusional untuk otoritas perencanaan Soviet yang lebih dikenal bertahun-tahun kemudian, Gosplan, yang diluncurkan pada Agustus 1923 sebagai sub-komite STO.
17024	Q173893	John	Teorinya tentang “kekuasaan” menyatakan bahwa John dalam dosa berat tidak berhak untuk menjalankan kewenangan di dalam gereja atau negara, atau untuk memiliki harta benda.
17025	Q297390	Krateros	Krateros menikahi putri Antipater, Phila.
17026	Q256732	Martina	Martina dikenal dengan single-nya "Valentine" dan "A Broken Wing".
17027	Q78545	Helmut	Lahir dan dibesarkan di Austria, Helmut beralih ke balapan mobil sport pada akhir tahun 1960-an setelah menyelesaikan doktor hukum di Universitas Graz.
17028	Q208558	Andie	Andie telah menjadi model untuk Calvin Klein dan telah menjadi juru bicara L'Oréal sejak tahun 1986.
17029	Q235159	Giuseppe	Giuseppe berposisi sebagai pemain bertahan.
17030	Q41554	Nicolas	Sampai dengan abad ke-20 Nicolas tetap menjadi sumber inspirasi dominan bagi para pelukis berorientasi klasik seperti Jacques-Louis David dan Paul Cézanne.
17031	Q3138085	Ichiro	Replika ruang kerja Ichiro dipamerkan di Museum Penyiaran NHK.
17032	Q234624	Chan	Chan meraih peringkat tunggal tertinggi dalam masa kariernya pada No.
17034	Q264086	Adriano	Pada tahun 2010, Adriano menerima Globe Soccer Awards dan pada tahun 2011 namanya masuk dalam Hall of Fame Sepak Bola Italia untuk perannya sebagai eksekutif.
17035	Q20278351	Andi	Andi merupakan salah satu dari sejumlah politikus muda Senayan yang cukup menonjol.
17036	Q888334	Bob	Namun pada 29 Januari 2006, Bob terluka parah di bagian kepala akibat korban bom rakitan di tepi jalan dekat Taji, Irak.
17037	Q368308	Hwanhee	Hwanhee adalah salah satu anggota duet R&B pria Fly to the Sky.
17038	Q197736	Rajendra	Rajendra adalah salah seorang arsitek Konstitusi India, dan pernah menjabat sebagai Presiden Majelis Konsituten yang merancang Konstitusi Republik pada 1948-1950.
17039	Q56005	Ridley	Ridley dikenal sebagai sutradara dalam film Alien, Blade Runner, Thelma & Louise, Gladiator, Black Hawk Down, Matchstick Men, Kingdom of Heaven, American Gangster dan The Martian.
17040	Q28724290	Roberto Santo Yunarto	Roberto Santo Yunarto lahir di Jakarta pada 23 Juni 1986.
17041	Q12472029	Andika	Andika merupakan anggota dari grup band asal Indonesia, Mikhaila dan Think A Belle serta pendiri dan mantan anggota dari grup band Peterpan dan The Titans.
17042	Q8004112	William	William mempelajari gigi tyrannosaurine dan menyatakan bahwa Tyrannosaurus memiliki air liur yang bersifat menginfeksi yang dapat membantunya membunuh mangsa.
17043	Q16178632	Grace	Sewaktu terakhir menjadi pembawa acara di tvOne, Grace adalah penyiar tetap Kabar Pasar, selain itu juga sering tampil di Kabar Petang, Apa Kabar Indonesia, Kabar Terkini, dan sejumlah program lainnya.
17044	Q381963	Kevin	Meskipun tidak sepenuhnya berurusan, film-film tersebut memiliki elemen plot crossover, referensi karakter, dan kanon bersama yang dikenal sebagai "View Askewniverse", dinamai menurut perusahaan produksi Kevin, View Askew Productions, yang Kevin dirikan bersama Scott Mosier.
17045	Q182123	Ireneus	Ireneus dihormati sebagai salah satu Bapa gereja perdana dan pakar apologetik Kristen mula-mula.
17046	Q128543	Jean	Jean mengakui kecacatannya secara fisik di telinga kiri dan bentuk bibirnya perot yang tidak simetris dan miring.
17047	Q13096502	Rizal	Rizal dikenal karena menyutradarai beberapa video klip dan film layar lebar di Indonesia.
17048	Q1388372	Keisuke	Keisuke membuat 42 film pada 23 tahun pertamanya berkarier.
17049	Q34428	Philippe Ii Dari Prancis	Philippe II dari Prancis mengorganisasi kembali pemerintahan, membawa stabilitas finansial kepada negara.
17050	Q570811	Ricardo	Pada tahun 2008, Ricardo terpilih sebagai Pemain Terbaik Tim.
17051	Q297040	Apollonius Dari Tyana	Menjadi seorang orator dan filsuf abad ke-1 pada masa Yesus, Apollonius Dari Tyana dibandingkan dengan Yesus dari Nazareth oleh umat Kristen pada abad ke-4 dan oleh penulis lainnya pada zaman modern.
17052	Q7457283	Alex	Alex juga adalah pendiri Kesko TT yang kemudian menjadi Kopassus.
17053	Q1228696	Eudokia	Saudari tirinya yang lebih tua Eudokia menikah dengan Raja István IV dari Hungaria.
17054	Q443800	Chris	Pada tahun 2002 Chris bergabung dengan tim Inggris, Ten Kate dan berada di peringkat 7 klasemen akhir.
17055	Q241591	Morgan	Morgan juga bermain dalam beberapa film lainnya antara lain Life with Bonnie, The Practice, dan The Pacifier.
17056	Q128416	Ibrahim Bin Walid	Ibrahim Bin Walid hanya memerintah dalam waktu yang singkat pada tahun 744 M yaitu hanya selama 70 hari sebelum akhirnya Ibrahim Bin Walid bersembunyi dari ketakutan terhadap lawan-lawan politiknya.
17057	Q179995	Claudio	Di tingkat internasional, Claudio mewakili Italia di Olimpiade Musim Panas 2008, dan di Piala Dunia FIFA 2010 dan 2014; Claudio juga ambil bagian pada Kejuaraan Eropa UEFA 2012, menjadi runner-up pada saat itu, dan turut serta pada Piala Konfederasi FIFA 2013, di mana Claudio mendapatkan medali perunggu.
17058	Q1223067	Goffridus Dari Vendome	Pada 1093, saat masih sangat muda dan menjadi satu-satunya deakon, Goffridus dari Vendome terpilih menjadi abdis dari komunitas tersebut.
17059	Q16091645	Daniel C. Striepeke	Dengan karier 40 tahun, Daniel C. Striepeke mengurusi tata rias pada lebih dari 100 film.
17060	Q20973721	Rikako	Rikako merupakan pemegang rekor nasional dalam nomor 50 meter gaya bebas dan 100 meter gaya kupu-kupu, dan pemegang rekor dunia junior dalam nomor lintasan panjang 50 meter gaya bebas dan 50 meter gaya kupu-kupu, dan 50 meter dan 100 meter gaya kupu-kupu, serta 100 meter gaya ganti perorangan dalam lintasan pend
17061	Q498791	Gwanggaeto Yang Agung	Prestasi Gwanggaeto Yang Agung dicatat di dalam Prasasti Raja Gwanggaeto Yang Agung, yang didirikan pada tahun 414 di kompleks pemakamannya di Ji'an yang sekarang adalah perbatasan antara Cina-Korea Utara.
17062	Q5173975	Cosmas	Cosmas pernah menjabat Menteri Muda Urusan Perumahan Rakyat, Menteri Negara Perumahan Rakyat dan Menteri Tenaga Kerja, ketiganya dalam masa pemerintahan presiden Soeharto.
17063	Q12497951	Melly	Melly memulai kariernya dari modeling dengan meraih juara ketiga pada pemilihan GADIS Sampul tahun 1990.
17064	Q206244	Stephane	Stephane dianggap sebagai "the grandfather of jazz violinists" atau "kakek violin jazz dan terus melakukan konser dunia hingga usianya mencapai 80 tahunan.
17065	Q118253	Eduard	Eduard adalah murid yang bagus, dan Eduard mempunyai bakat di bidang musik.
17066	Q5314617	Duncan	Duncan kemudian luka berat dalam sebuah pembunuhan pada 3 Desember 1949, di Sibu, Sarawak.
17067	Q1267438	Melchior Van Santvoort	Beberapa rekan kapal Melchior Van Santvoort adalah Jacob Quaeckernaeck, Jan Joosten, dan William Adams.
17068	Q256692	Yolande De Courtenay	Suaminya Yolande De Courtenay hidup lebih lama darinya.
17069	Q260921	Robert	Robert adalah seorang mantan Katolik yang menjadi Protestan di akhir hidupnya dan yang pertama mencetak Alkitab dengan pembagian standar nomor ayat.
17070	Q55210	Abbas	Di Kanun, Abbas juga membuat film pendidikan, organisasi non-profit, dan membentuk dasar kiprahnya di perfilman.
17071	Q1352750	Faustus Dari Milevum	Faustus Dari Milevum adalah seorang uskup Manikean dari abad keempat.
17072	Q12521733	Tjok	Tjok adalah paman dari kakak beradik Ireng dan Kiboud Maulana.
17073	Q173115	Elio De Angelis	Terkadang Elio De Angelis juga disebut sebagai "pembalap gentleman terakhir" di ajang F1.
17074	Q8763	Fibonacci	Tahun 1240 Republik Pisa memberi penghormatan kepada Fibonacci, dengan memberikannya gaji.
17075	Q319907	Can	Disaat umurnya 17 tahun, Can memulai karier secara resmi di Istanbul.
17076	Q233313	Shawnee	Shawnee dilahirkan di Orangeburg, South Carolina.
17077	Q2026032	Jacob Rothschild Th Baron Rothschild	Jacob Rothschild Th Baron Rothschild Rothschild, 4th Baron Rothschild memegang banyak peran penting dalam bisnis, keuangan dan kehidupan publik Inggris, dan aktif di beberapa bidang amal dan filantropi.
17078	Q12515902	Sonia	Anggota termutakhir yang meninggalkan JKT48 adalah Sonia yang mundur pada tanggal 1 Mei 2025.
17079	Q173569	Marshall	Marshall dijuluki oleh fans NASCAR sebagai "King of the Beach" untuk penampilannya di Daytona Beach Road Course.
17080	Q127330	Frank	Dalam masa hidupnya Frank menghasilkan lebih dari 60 album.
17081	Q25467279	Syukri	Saat ini Syukri menjabat sebagai Ketua Dewan Pimpinan Wilayah Partai Persatuan Pembangunan DIY.
17082	Q190998	Anjelica	Anjelica telah menerima beberapa penghargaan, termasuk Academy Award dan Golden Globe Award, serta nominasi untuk tiga British Academy Film Awards dan enam Primetime Emmy Awards.
17083	Q296304	Demetrios	Semenatra itu Demetrios berhasil kabur dan kembali ke Suriah.
17084	Q12472578	Lale	Lale mengawali karier musik profesionalnya sebagai gitaris untuk beberapa grup band cafe dan additional gitaris untuk berbagai talent musik seperti RAN, JFlow dan lain-lain.
17085	Q547988	Chris	Chris adalah penentang keras dari pemerintahan apartheid.
17086	Q17411472	Soenarto	Soenarto akrab disapa warga Surabaya dengan sebutan Cak Narto.
17087	Q954120	Monty	Monty meninggal dunia pada 11 Juli 2022, pada usia 94 tahun.
17088	Q266215	Bertrada	Bertrada merupakan putri Theuderic III, raja Neustria dan Austrasia, dan Clotilda dari Heristal.
17089	Q464282	Bill	Penghargaan Bill, didirikan oleh Jerry Robinson dan disajikan setiap tahun di San Diego Comic-Con untuk menghormati keunggulan dalam penulisan buku komik, dinamai untuknya.
17090	Q2070104	Gerardus Johannes Berenschot	Pada tanggal 13 Oktober 1941, pesawat yang membawa Gerardus Johannes Berenschot tersebut dari sebuah konferensi dengan Robert Brooke-Popham jatuh di Kemayoran, Batavia.
17091	Q271967	Greta	Barbie, yang ditulis bersama Baumbach, menjadi satu-satunya film dari sutradara wanita solo yang meraup lebih dari $1 miliar di seluruh dunia, dan membuat Greta mendapatkan nominasi Academy Award kedua untuk Skenario Adaptasi Terbaik.
17092	Q23891	Andrew	Andrew telah menerima berbagai penghargaan, termasuk Tony Award, BAFTA TV Award dan Golden Globe Award.
17093	Q12499353	Sultan Muhammad Daud Syah	Sultan Muhammad Daud Syah kemudian diasingkan oleh Hindia Belanda ke Ambon dan terakhir dipindah ke Batavia sampai wafatnya pada tanggal 6 Februari 1939.
17095	Q12521937	Tom	Tom juga adalah adik kandung dari penulis novel Wiro Sableng, Bastian Tito.
17096	Q5837074	Ernie	Ernie adalah putri ke 4 dari 8 bersaudara di keluarga diplomat H.M.Djohan Bakhaharudin & Siti Zanidar Djohan yang pernah bermukim di Den Haag, Belanda dan Singapura.
